site_no,date,TSS,PheoP,CHLA,site_name,lat,long,geometry,split_ID,LS_ID,Cloud_Cover,azimuth,cScore,time,dswe,dswe_sd,hillshade,hillshadow,hillshadow_sd,path,pixelCount,qa,qa_sd,row,sat,swir1_sd,zenith,date_time,month,year,hour,season,decade,count,max_year,min_year,n_years,rn,red_raw,green_raw,blue_raw,nir_raw,swir1_raw,swir2_raw,red,green,blue,nir,swir1,swir2,NR,BR,GR,SR,BG,RG,NG,SG,BN,GN,RN,SN,BS,GS,RS,NS,R.GN,R.GB,R.GS,R.BN,R.BS,R.NS,G.BR,G.BN,G.BS,G.RN,G.RB,G.NS,B.RG,B.RN,B.RS,B.GN,B.GS,B.NS,N.RG,N.RB,N.RS,N.GB,N.GS,N.BS,GR2,GN2,BR_G,NS_NR,fai,N_S,N_R,ndvi,ndwi,ndssi,gn.gn,hue,saturation,bright,bright_tot,dw,hexcolor,index
4056000,2017-01-19,12,NA,NA,PONT S.N.C.F. - AMONT CONFLUENCE CHER,6696831,509748.8,"c(509748.8, 6696831)",323,1_2_LE07_200027_20170118,5,160.063553,2.5921568627450977,10:49:31,1,0,240,1,0,200,520,68,0.2877940996391452,27,LE07,135.0453539720559,70.251419,2017-01-18T10:49:31Z,1,2017,10,Winter,2020,404,2020,1984,36,83951,523.0000000000001,602.9558001473329,480.6174604986384,283.99999999999994,135,59,523.0000000000001,602.9558001473329,480.6174604986384,283.99999999999994,135,59,0.5430210325047798,0.9189626395767463,1.1528791589815157,0.2581261950286806,0.7971023089606221,0.8673935964662824,0.47101296634115514,0.22389700864808434,1.6923150017557693,2.1230838033356796,1.8415492957746487,0.4753521126760564,3.560129337026951,4.466339260350614,3.874074074074075,2.103703703703703,0.5896573424663599,0.4826623348828432,0.708714532625915,0.6840021671214915,0.849553551610411,1.248210023866349,0.6007824932098725,0.7885718431725594,0.9794325840903704,0.7471571253374633,0.6007824932098725,1.439035322547334,0.4268528661922155,0.5955606697628729,0.7304216724903319,0.5418730678786955,0.6512821776083109,1.1470583782783734,0.25223014967624674,0.2829763442526169,0.43161094224923996,0.2620957994392494,0.38484689725766685,0.46132544676358817,562.9779000736664,443.47790007366643,-0.07029128750566041,0.3840206185567008,-172.37373737373753,148.99999999999994,-239.00000000000017,-0.29615861214374245,0.6341244286634856,0.2571448739483613,0.35960732213978525,0.2755938168101853,0.20289769103937783,0.3358001735509043,1890.5732606459712,557,#4A5644,457
4056000,2018-09-03,6.099999904632568,0.10000000149011612,0.10000000149011612,PONT S.N.C.F. - AMONT CONFLUENCE CHER,6696831,509748.8,"c(509748.8, 6696831)",323,1_2_LE07_200027_20180902,0,152.562271,36,10:45:36,1,0,173.00000000000003,1,0,200,342,68,0.6496494360242715,27,LE07,66.91164259614308,42.575371,2018-09-02T10:45:36Z,9,2018,10,Fall,2020,404,2020,1984,36,83960,398.8333333333333,510.3333333333333,332.7142857142857,393.12,133.52454940957114,104.2187236761844,398.8333333333333,510.3333333333333,332.7142857142857,393.12,133.52454940957114,104.2187236761844,0.9856748850814877,0.8342188526058146,1.279565399080652,0.3347878380515783,0.6519548381076794,0.7815153494448073,0.7703200522534291,0.2616418342447508,0.8463428106285249,1.2981617148283815,1.0145333061999728,0.3396534122140088,2.4917836247005267,3.8220187642644254,2.9869663301387233,2.944177694201759,0.4414542717572573,0.47308517849073656,0.6194431162887376,0.5494826314808837,0.8554270972030522,0.7573102841004833,0.6976078112286411,0.7030989626387238,1.094574915017027,0.6443982389534736,0.6976078112286411,0.9690280359029168,0.36595521801754616,0.42011854955378564,0.6249823596112053,0.36826947606327465,0.5167511257249608,0.6317625162688887,0.4323959670027498,0.5373812855980472,0.7384506038954483,0.46630817894261184,0.6105695224624201,0.8431730057312091,454.5833333333333,451.7266666666667,-0.12956051133712787,0.9784653442346067,39.84474067377738,259.59545059042887,-5.71333333333331,-0.007214229794684842,0.5852359566035223,-0.08322245927838703,0.12973922283386705,0.27129133154602325,0.3480451618923206,0.2842165575988661,1635.0009523809524,558,#39482F,458
4056000,2018-10-05,2,1.2999999523162842,1.100000023841858,PONT S.N.C.F. - AMONT CONFLUENCE CHER,6696831,509748.8,"c(509748.8, 6696831)",323,1_2_LE07_200027_20181004,0,160.341202,63,10:44:52,1,0,206,1,0,200,355,68,0.5301764667503358,27,LE07,64.11060258039683,53.698013,2018-10-04T10:44:52Z,10,2018,10,Fall,2020,404,2020,1984,36,83961,292,405,240.87133810196366,266.81321612382135,128,85,292,405,240.87133810196366,266.81321612382135,128,85,0.9137438908350046,0.824901842814944,1.3869863013698631,0.4383561643835616,0.5947440446962066,0.7209876543209877,0.6587980645032626,0.3160493827160494,0.9027713904178618,1.5179158134807296,1.094398561818205,0.47973635586551455,1.881807328921591,3.1640625,2.28125,2.0844782509673543,0.43464461995070625,0.45210242779638876,0.5478424015009381,0.5751602989878187,0.7916039275442028,0.7395902367878763,0.7600333721129964,0.7977394557878993,1.097943803614391,0.7247502176295352,0.7600333721129964,1.0258015270516776,0.34558298149492633,0.4310408758274457,0.5735031859570563,0.3585391479669386,0.4519162065702883,0.61008934925426,0.38280231868553993,0.5007085145059299,0.6352695621995746,0.413105831430624,0.5005876475118599,0.723323252754511,348.5,335.9066080619107,-0.1262436096247811,0.846422049535496,2.9748322854375147,138.81321612382135,-25.18678387617865,-0.045071918754687766,0.5196998123827392,-0.0510984189019082,0.20569226767147963,0.28141404299654493,0.4052559553037935,0.22555396308466513,1204.684554225785,556,#293A22,459
4072200,1986-03-11,63,NA,NA,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_1_LT05_200027_19860310,32,144.960129,23.937254901960785,10:13:34,1,0,214.99999999999997,1,0,200,923,68,4.700785184897281,27,LT05,165.89119816705193,57.546581,1986-03-10T10:13:34Z,3,1986,10,Spring,1990,333,2020,1984,36,89391,931.0000000000002,965.9999999999998,727.0000000000001,547.9999999999999,130,83.00000000000003,886.2308292503925,885.3280537397741,689.0407658550146,508.59653473329496,103.66000416482743,64.78790142217534,0.5738872062975795,0.777495820629295,0.9989813314084526,0.1169672739240035,0.77828863882082,1.0010197073353826,0.5744724032915234,0.1170865463112235,1.3547885579211496,1.7407276559680749,1.7425026887277688,0.20381578930573352,6.647122691210647,8.540690894937974,8.549399900092778,4.906391224185049,0.6357810433785276,0.5629118274068021,0.896098615313997,0.7399826548614123,1.1179891111096174,1.4474828326788334,0.5620161351798727,0.739228857772615,1.1168502507164382,0.634722315176868,0.5620161351798727,1.4460083273803794,0.3889460138587102,0.4939971667082041,0.6960775295572308,0.49431710406213775,0.6967129282783311,1.1254118528404462,0.2870898278440785,0.32286275986539514,0.513790528778398,0.32304789602235495,0.5142595309096791,0.6415996476458126,885.7794414950833,696.9622942365345,-0.22273106851456254,0.5174439393702065,-243.2534457650308,404.93653056846756,-377.63429451709754,-0.27073909235516974,0.7903715755992949,0.15066684298583627,0.2702667863970732,0.16590363336512862,0.22250417937070496,0.4935626561610746,2969.196183578476,570,#7E7E62,460
4072200,1989-11-14,31,NA,NA,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_1_LT05_200027_19891113,2,156.469727,59,10:11:40,1,0,237.00000000000003,1,0,200,593,68.00000000000003,2.6990049219976826,27,LT05,125.18476987832202,68.632065,1989-11-13T10:11:40Z,11,1989,10,Fall,1990,333,2020,1984,36,89406,525,632,509,465.00000000000006,152,133,468.11567283319357,570.3425840832097,490.0536568245462,430.1351061635192,118.80712133087965,98.67635839774434,0.9188649966795531,1.0468644509562701,1.21837959543483,0.2537986404339316,0.8592268410262177,0.820762267972083,0.7541697186348705,0.20830834773078488,1.139301698007064,1.3259614849162986,1.0882991556035322,0.2762088460775722,4.1247835258943715,4.800575737331408,3.940131429743881,3.620448853108614,0.4678921653093045,0.4414535385682446,0.679265577791863,0.5087170064032448,0.7688386074914751,0.8527594515180016,0.5952419540363886,0.6198104204524033,0.9367372715501416,0.6349480539501952,0.5952419540363886,1.0389847155437304,0.47190501260947265,0.5455644106113706,0.8349542081126815,0.48981967474326543,0.7110989861485723,0.8927235550111627,0.41420548519760625,0.4489134569952937,0.7328648851952335,0.4056362042506871,0.624153362882255,0.7064588845197666,519.2291284582016,500.2388451233644,0.038464573054134754,0.891269290412941,22.00170985092501,311.3279848326396,-37.980566669674374,-0.0422828096092454,0.6552066397257122,0.0651154992009005,0.14014053415335403,0.36910014483645265,0.1792377320279171,0.31763711149609086,1958.6470199044684,535,#425146,461
4072200,1991-07-08,44,NA,NA,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_1_LT05_199027_19910707,30,127.597923,86.87058823529412,10:04:27,1,0,141,1,0,199,327,66,0.9135493819842122,27,LT05,100.3479316908243,33.617985,1991-07-07T10:04:27Z,7,1991,10,Summer,1995,333,2020,1984,36,89357,469.3541666666667,636.06,410.7,650,180,125.06666666666666,415.48424213100486,574.1179535104249,397.7269024592793,602.4657311951893,138.44927616241566,93.13217583353233,1.4500326850066867,0.9572610995289527,1.381804399044818,0.33322389184319945,0.6927616529449943,0.7236914288963452,1.049376225758893,0.2411512744304062,0.6601651876037115,0.9529470703196226,0.6896396269821936,0.2298044004722989,2.8727264849886507,4.1467746847366955,3.0009852969082904,4.351526767741517,0.3531276589433251,0.42752116202378393,0.5830807604241992,0.4154042212977746,0.774902464333751,0.560771799740952,0.7059887918772677,0.574007380371052,1.0707636340470474,0.5639942713829742,0.7059887918772677,0.7748769397423273,0.40190584076209024,0.39071360369477687,0.7180047592797986,0.33803537107417236,0.5581605298378467,0.5368050296048534,0.6087958715619962,0.7408478538482479,1.0876137863101127,0.6199196584665261,0.8454861606136421,1.123633900976167,494.80109782071486,588.2918423528071,-0.03092977595135095,1.6749382281418757,234.55314988707346,464.0164550327736,186.98148906418442,0.18368435970700464,0.6114071195051123,-0.20469939674304785,-0.024093294895430366,0.3165549503353426,0.3072383470550058,0.31973970294403425,1989.7948292958981,550,#3B5238,462
4072200,1993-09-06,57,NA,NA,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_1_LT05_200027_19930905,46,141.74147,110,10:09:46,1,0,186,1,0,200,125,66,0,27,LT05,37.380881530536705,46.766655,1993-09-05T10:09:46Z,9,1993,10,Fall,1995,333,2020,1984,36,89430,673,807,579,1001,580,407,613.5832119337791,734.2686756050774,554.8149236268338,903.9716544064934,463.56418642816533,328.86610398725884,1.4732666031678427,0.9042211599601458,1.196689644247182,0.7555033733194698,0.755602059654303,0.8356385507364223,1.231118369119548,0.6313277439571601,0.6137525672650654,0.8122695795004378,0.678763774221029,0.5128083211110425,1.1968459597834114,1.5839633369064434,1.323620827272128,1.9500463600774178,0.3745379726608522,0.47598403416145946,0.5122444302390083,0.42061204920118295,0.6025096212948061,0.44867797509371754,0.6284404718369099,0.5033420835246418,0.7210170243627858,0.48384983758500677,0.6284404718369099,0.5369282863964469,0.41162899926631535,0.3655979338426311,0.515077996261756,0.33866516008851716,0.4631822528938402,0.40570411908781073,0.6706758084948954,0.7736846087765759,0.8392274407209214,0.7012513811711798,0.7546726117298709,0.8876573031409424,673.9259437694283,819.1201650057853,-0.08003649108211933,2.9356774348720704,316.14928523630454,440.40746797832804,290.38844247271425,0.19135284589282334,0.22599520998063868,-0.23934736995618477,-0.1035885734788481,0.2787526148482069,0.2443979403456971,0.4089313821028484,2806.6384655721836,557,#57684F,463
4072200,2001-01-15,19,0.5,4,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_1_LT05_200027_20010114,16,155.305862,278.59999999999997,10:27:15,1,0,242.99999999999991,1,0,200,776,68,0.26620105842593583,27,LT05,142.17317357857962,72.379547,2001-01-14T10:27:15Z,1,2001,10,Winter,2005,333,2020,1984,36,89459,835,910.5079811243332,654.44225264636,438,111,61.00000000000001,781.9503597507393,832.3779785501594,623.6936088315863,404.20964100040464,90.78094615378663,50.67063974464817,0.5169249377022522,0.7976127909582391,1.064489539739447,0.11609553601679355,0.7492913374737993,0.9394174039932494,0.485608283035622,0.10906216706010098,1.5429953805356214,2.0592729468056556,1.9345168458016975,0.22458877014686482,6.870314038972714,9.169082432122673,8.61359561538479,4.452582376875176,0.6323452923092809,0.5370274143985005,0.8470376430596802,0.7607236963970566,1.0944411586032587,1.5797277363320021,0.5921684275355027,0.8097824174465935,1.1650211651934899,0.7017417363787772,0.5921684275355027,1.6816036509616914,0.38634867147784313,0.5258090042124403,0.7146456241593978,0.5043666934481091,0.6756080585275204,1.2600110487299097,0.25038874150338,0.2875618933634196,0.4631547399132992,0.2776028627323465,0.43785488087008784,0.5657439277297703,807.1641691504493,618.29380977528194,-0.19012606651945008,0.4534759332237903,-259.0550618700498,313.428694846618,-377.7407187503346,-0.318456800525332,0.8033254216051698,0.21352590126264892,0.34624989833342495,0.2069409006429387,0.25070866252620083,0.46357074529973047,2642.2315881328896,566,#6F7659,464
4072200,2003-01-13,18,1.899999976158142,1.600000023841858,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_2_LE07_200027_20030112,3,157.691498,299.21176470588233,10:35:48,1,0,242.9999999999999,1,0,200,786,68,0.2241497765455681,27,LE07,133.36233062692136,72.126541,2003-01-12T10:35:48Z,1,2003,10,Winter,2005,333,2020,1984,36,89559,727.9999999999999,760.4975653221555,578,305.99999999999994,112.99999999999999,59,727.9999999999999,760.4975653221555,578,305.99999999999994,112.99999999999999,59,0.42032967032967034,0.7939560439560441,1.0446395128051589,0.15521978021978022,0.7600287316569548,0.9572680218793478,0.40236815205368187,0.1485869319675361,1.8888888888888893,2.4852861611835153,2.3790849673202614,0.369281045751634,5.115044247787611,6.730066949753589,6.442477876106195,2.7079646017699113,0.6826082155940918,0.5438934062048755,0.8334310579692406,0.8235294117647057,1.053545586107091,1.737470167064439,0.5823105400629063,0.8602913634866013,1.100575347788937,0.735490875553342,0.5823105400629063,1.8150299888356936,0.38831101472101065,0.5589941972920698,0.6872770511296077,0.5419609184249796,0.6617076256953587,1.379474940334129,0.20557641955818207,0.23430321592649306,0.3638525564803805,0.22861453612457677,0.35031580183871924,0.44283646888567285,744.2487826610777,533.2487826610777,-0.19723929022239298,0.3138211382113821,-316.3939393939393,192.99999999999994,-421.99999999999994,-0.40812379110251457,0.7412700287073511,0.30769230769230776,0.4261590275500218,0.19634520444586848,0.23997126834304522,0.42353886364111404,2372.4975653221554,567,#676C52,465
4072200,2004-11-15,15,2.299999952316284,4.800000190734863,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_2_LE07_200027_20041114,28,162.659897,4,10:36:20,1,0,236.00000000000009,1,0,200,601,68,0.2680883069693574,27,LE07,118.25128930148456,67.560707,2004-11-14T10:36:20Z,11,2004,10,Fall,2005,333,2020,1984,36,89569,624,694.5974096218224,493,337,122,53,624,694.5974096218224,493,337,122,53,0.5400641025641025,0.7900641025641025,1.1131368743939463,0.1955128205128205,0.7097636604611248,0.8983621179061702,0.4851731309845823,0.17564131151370635,1.4629080118694362,2.0611199098570396,1.8516320474777448,0.3620178041543027,4.040983606557377,5.693421390342807,5.114754098360656,2.762295081967213,0.6048871334688158,0.5254305835836288,0.7641464357436342,0.7518072289156627,1.0146341463414634,1.3594771241830066,0.6218419065548992,0.8368643489419547,1.1294266823119063,0.7227860662037694,0.6218419065548992,1.5132841168231426,0.37388212384050856,0.5130072840790842,0.660857908847185,0.47789961025661254,0.603724667983352,1.0740740740740742,0.25557459580984054,0.3017009847806625,0.4517426273458445,0.28376619658282515,0.41268805904744343,0.5479674796747968,659.2987048109112,515.7987048109112,-0.18859845744504533,0.42828685258964144,-200.7979797979798,215,-287,-0.29864724245577523,0.7011991501258866,0.18795180722891566,0.34664434622118284,0.22503167720446446,0.2902363395388751,0.3868375271322088,2148.5974096218224,564,#596346,466
4072200,2013-08-12,54,NA,NA,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,2_LC08_200027_20130811,41.69,148.076248,0,10:49:25,1,0,149.00000000000006,1,0,200,475,324,0.5425863986569596,27,LC08,98.1374994699583,35.832561,2013-08-11T10:49:25Z,8,2013,10,Summer,2015,333,2020,1984,36,89642,293.7142857142857,505.60470631156505,216.53333333333333,189.67333333333332,85.33333333333333,57.25714285714286,355.33881658759935,568.5939587480344,286.7449851367405,374.12537846326484,122.13321307055571,71.48953347438888,1.0528694333371096,0.806962177367558,1.6001459232863255,0.3437091794345159,0.5043053671694182,0.6249430039144392,0.6579833863993866,0.21479864706877333,0.7664408822372788,1.5197952116575388,0.9497853849080433,0.32644995528563936,2.3478051377481526,4.655522805410521,2.909436406805428,3.0632566609635874,0.3769295935296535,0.41543626550396845,0.5144416364163594,0.5376830860623517,0.8690578713796986,0.7160355964605656,0.8855447797017372,0.8603713981826826,1.3906194099881164,0.7794679473039625,0.8855447797017372,1.1457614406042664,0.3103526498803722,0.39308986936191753,0.600548235971089,0.30416792550895777,0.415134943051075,0.5778136439924961,0.404927055788618,0.5826737529564479,0.7835545439826475,0.43740014544884825,0.5416398742187076,0.9150044685766979,461.9663876678169,471.35966860564963,-0.120637636745021,1.0805579351110768,58.83196854020832,251.99216539270913,18.786561875665484,0.025753919113679778,0.6463633745607671,-0.13222017227483313,0.20628470490489342,0.29277152075928287,0.49569463283058185,0.3166632611891797,1584.8031389356393,554,#325129,467
4075500,2012-03-26,9.399999618530273,6,9,RD PONT D749 hors influence Indre  et Centrale Chinon-Avoine,6685781,485265.8,"c(485265.8, 6685781)",335,1_2_LE07_200027_20120325,0,151.783844,114.9686274509804,10:41:32,1,0,192.00000000000003,1,0,200,688,68,2.4630311497349227,27,LE07,98.22113472862645,48.853573,2012-03-25T10:41:32Z,3,2012,10,Spring,2015,155,2019,1984,35,88680,493.4285824672565,606.9621149472813,489.00000000000006,460,179.00000000000003,106.49914383561644,493.4285824672565,606.9621149472813,489.00000000000006,460,179.00000000000003,106.49914383561644,0.9322524400590945,0.9910248764976027,1.2300911145283295,0.3627677973273434,0.805651601570673,0.8129479094590839,0.7578726722341708,0.2949113224563404,1.0630434782608698,1.3194828585810463,1.0726708314505575,0.3891304347826088,2.7318435754189943,3.3908498041747555,2.756584259593611,2.5698324022346366,0.46246120228142945,0.4502241233867757,0.6278019933573432,0.5199458192489531,0.7386655426156533,0.7721887049565829,0.6178180539321908,0.6395807322942901,0.9086259205797622,0.6366099423793246,0.6178180539321908,0.9498624647062305,0.4443876171881019,0.5128858196537166,0.7272147745501457,0.4583105558758865,0.6221673929319098,0.7652582159624414,0.4180333413221408,0.4682274194881045,0.6840875179817321,0.4197225376007885,0.5852699401813466,0.6886227544910178,550.1953487072689,533.4810574736407,-0.007296307888410935,0.8936846574031241,20.564204421060253,281,-33.42858246725649,-0.03506144359627956,0.5445073074240824,0.030558482613277194,0.1377388314809497,0.32707626445824634,0.19434839842932702,0.33803138387310955,2049.390697414538,547,#465645,468
4075500,2017-01-19,12,NA,NA,RD PONT D749 hors influence Indre  et Centrale Chinon-Avoine,6685781,485265.8,"c(485265.8, 6685781)",335,1_2_LE07_200027_20170118,5,160.063553,387.82745098039214,10:49:31,1,0,240,1,0,200,702,68,0.25924360492487214,27,LE07,128.7161113250093,70.251419,2017-01-18T10:49:31Z,1,2017,10,Winter,2020,155,2019,1984,35,88695,453.1568444392578,597.1303399629709,471,282.00000000000006,135,59,453.1568444392578,597.1303399629709,471,282.00000000000006,135,59,0.6223010938937722,1.039375231290662,1.3177122828231091,0.29791009814063557,0.7887725149407205,0.7588910060529814,0.4722587032129156,0.22608129409128933,1.6702127659574464,2.1174834750459954,1.6069391646782187,0.47872340425531906,3.488888888888889,4.423187703429414,3.3567173662167242,2.0888888888888895,0.5154603633158023,0.42425238520513087,0.6189565159424717,0.6018019182460262,0.7477835716819435,1.0867070610054141,0.6461352783956128,0.7930017794992973,0.9853635972986318,0.8122489023664509,0.6461352783956128,1.4319672421174359,0.4484487738161538,0.6406796094774253,0.8008067991609383,0.5357567343425306,0.6433280719165687,1.1294964028776977,0.26849799196635965,0.3051430086752283,0.47946394344667653,0.26401272340019494,0.3851773169436781,0.4653465346534654,525.1435922011143,439.5651699814855,0.029881508887739158,0.4620362647205761,-116.52385094968821,147.00000000000006,-171.15684443925772,-0.23281677336461162,0.6312132071815848,0.2509960159362549,0.35845690409939,0.35398893559752853,0.24110899394701862,0.33255583865862093,1803.2871844022286,541,#405543,469
4075501,1989-11-14,34,NA,NA,RG PONT D749 sous influence Indre et Centrale Chinon-Avoine,6685630,485260.1,"c(485260.1, 6685630)",335,1_1_LT05_200027_19891113,2,156.469727,104.58823529411765,10:11:40,1,0,237.00000000000003,1,0,200,362,68,0.5596496918077856,27,LT05,136.40891239209594,68.632065,1989-11-13T10:11:40Z,11,1989,10,Fall,1990,155,2019,1984,35,88587,521,708.1863471424251,502,461.704014724491,151.99999999999997,133,464.29476313900807,641.407254499389,483.5324579063154,426.9808645850677,118.80712133087964,98.67635839774434,0.919633169451087,1.0414342273370585,1.381465623611512,0.25588727412656437,0.7538618475459978,0.7238688990217064,0.6656938498744006,0.18522883939566173,1.132445263972669,1.502192036457411,1.0873900955496012,0.27824928746241184,4.069894569363988,5.398727343229368,3.907970818061824,3.5938995895365524,0.43457499652549514,0.41272857382384087,0.6107418879469731,0.5099263807239921,0.7708189518726174,0.8506870343798856,0.6767132661499262,0.704445765542831,1.0648598840402774,0.7196508403772465,0.6767132661499262,1.1751948944478363,0.43730810850744717,0.542517312114821,0.8292418028213142,0.45258127572653384,0.6360475061764322,0.8859345943550698,0.3861626891999624,0.45048385940442426,0.7322577339520117,0.3795588864686457,0.5616584981292155,0.7088706757835801,552.8510088191986,534.1940595422284,0.029992948524291557,0.8919964304405911,22.012262160586715,308.1737432541881,-37.31389855394036,-0.041865723007846155,0.6874378461966747,0.06210957261614686,0.2007008371621275,0.35143641819533716,0.2761311009782937,0.3572146869224484,2016.21534012978,541,#425B45,470
4075501,1993-09-06,58,NA,NA,RG PONT D749 sous influence Indre et Centrale Chinon-Avoine,6685630,485260.1,"c(485260.1, 6685630)",335,1_1_LT05_200027_19930905,46,141.74147,829.5137254901961,10:09:46,1,0,186,1,0,200,77,66,0.22643630875507784,27,LT05,60.93655128223439,46.766655,1993-09-05T10:09:46Z,9,1993,10,Fall,1995,155,2019,1984,35,88606,724,868,626,960,550.9999999999999,407,665.5574809347968,791.9835390510653,597.837651305822,870.4727919959682,437.1959715440496,328.86610398725884,1.307885219430426,0.8982509676942401,1.1899551304549971,0.6568868716342785,0.7548612083808407,0.8403678209426562,1.0991046518958547,0.5520265889211369,0.6867964820991108,0.9098314689825866,0.7645930890139522,0.5022511623155644,1.3674363219643413,1.8115069456244273,1.5223321445168867,1.9910357108774592,0.4003458427780905,0.47887993473742524,0.5414648350366359,0.4532811735903461,0.6430298168500501,0.5089648842976504,0.6268692342090082,0.5393842580524945,0.7651766295962543,0.5156041212260425,0.6268692342090082,0.6056453752914231,0.4101686629111961,0.389209549994832,0.5421317430128744,0.3596110406877859,0.48637131204406026,0.45717819984275143,0.5972200988239849,0.688994891449513,0.7893630167643172,0.6263199885248855,0.7081738545857499,0.8410091931112345,728.770509992931,831.2281655235167,-0.08550661256181537,1.8973285892525034,244.12890358281493,433.27682045191864,204.91531106117145,0.13340577635243508,0.2886377168256271,-0.1856794943697816,-0.04721282085976326,0.27519850285829367,0.24513879161915927,0.4410741381007073,2925.851463287652,557,#5F7055,471
4102990,2011-03-08,13,NA,NA,PLACE DU PORT CIGONGNE,6689175,467529.9,"c(467529.9, 6689175)",412,1_2_LE07_200027_20110307,0,152.98114,10,10:40:57,1,0,212,1,0,200,859,68,0.3088648512609451,27,LE07,123.99336780867189,56.314743,2011-03-07T10:40:57Z,3,2011,10,Spring,2015,283,2020,1984,36,111851,533.6640392749757,648.429258517034,474.86500734595114,284.96584211466336,76.61690069122903,84.00000000000001,533.6640392749757,648.429258517034,474.86500734595114,284.96584211466336,76.61690069122903,84.00000000000001,0.5339798471371834,0.8898201347632348,1.2150514383505693,0.14356766627056056,0.7323312467916292,0.8230104244454857,0.43947098063770884,0.11815768595398188,1.6663927291148002,2.275463100086647,1.8727298518123523,0.2688634543799121,6.197914599282568,8.46326662481748,6.965356657086347,3.71936008300693,0.5717450615648249,0.4750883677528448,0.7360414678394089,0.7023458440175349,0.9676909278390994,1.4759112537665033,0.6429455459806477,0.8533863279930504,1.1757942537496948,0.7920908743476521,0.6429455459806477,1.7933080917667819,0.4017153368798679,0.5800728975832878,0.7781088614241296,0.5087502677318265,0.6549445181041921,1.3132955507250847,0.2410688248101406,0.28255590958876237,0.4669420646341073,0.25368761398931805,0.3930313104835157,0.5167274537235614,591.0466488960049,466.6975503158487,-0.09067917765385652,0.45585875905283163,-170.21535518128513,208.34894142343433,-248.69819716031236,-0.3037980933925142,0.7886564883678764,0.24992294714816146,0.3893993188483506,0.2768710227554615,0.26766875320837086,0.36112540503350093,1941.9241472526242,557,#4C5C43,472
4102990,2011-07-05,3,2.200000047683716,3.200000047683716,PLACE DU PORT CIGONGNE,6689175,467529.9,"c(467529.9, 6689175)",412,1_2_LE07_201027_20110704,0,138.892883,0,10:47:06,1,0,126,1,0,201,105,68,0.38285240461423947,27,LE07,129.56603863415341,29.598343,2011-07-04T10:47:06Z,7,2011,10,Summer,2015,283,2020,1984,36,111900,517,573,404.1666666666667,418.6666666666667,240,181,517,573,404.1666666666667,418.6666666666667,240,181,0.8098001289490652,0.7817537072856222,1.1083172147001934,0.46421663442940037,0.7053519488074462,0.9022687609075044,0.7306573589296103,0.418848167539267,0.9653662420382165,1.3686305732484076,1.2348726114649682,0.5732484076433121,1.684027777777778,2.3875,2.154166666666667,1.7444444444444445,0.521344537815126,0.5290806754221388,0.6359163591635917,0.6283167915738302,0.802587322121604,0.7849190283400809,0.6220372715759,0.6963743163864695,0.8895213454075032,0.6123975774848592,0.6220372715759,0.8699392712550607,0.37079510703363916,0.43195582472390454,0.5339057683839719,0.40756302521008403,0.49712997129971304,0.6136133603238866,0.38409785932721713,0.4544961100054279,0.5530603258476442,0.4284495991813065,0.5149651496514965,0.6499353169469598,545,495.83333333333337,-0.19691681210005815,0.6450060168471722,-50.76767676767673,178.66666666666669,-98.33333333333331,-0.10509440684004272,0.4095940959409594,-0.017622037674701236,0.1556302521008403,0.22194800921355706,0.2946480511925538,0.3191170885123781,1912.8333333333335,564,#495139,473
4102990,2017-07-05,4,1,2.5999999046325684,PLACE DU PORT CIGONGNE,6689175,467529.9,"c(467529.9, 6689175)",412,1_2_LE07_201027_20170704,6,142.699097,0,10:56:14,1,0,122,1,0,201,149,68,0.4231914837704054,27,LE07,77.51539962165889,28.682232,2017-07-04T10:56:14Z,7,2017,10,Summer,2020,283,2020,1984,36,111921,308,357,209.99999999999997,240.99999999999997,88,58,308,357,209.99999999999997,240.99999999999997,88,58,0.7824675324675324,0.6818181818181818,1.1590909090909092,0.2857142857142857,0.588235294117647,0.8627450980392157,0.6750700280112044,0.24649859943977592,0.8713692946058091,1.4813278008298756,1.2780082987551868,0.36514522821576767,2.3863636363636362,4.056818181818182,3.5,2.7386363636363633,0.5150501672240803,0.5432098765432098,0.6921348314606741,0.6829268292682927,1.0335570469798658,0.9361702127659575,0.6891891891891891,0.7915742793791575,1.1979865771812082,0.6502732240437158,0.6891891891891891,1.0851063829787233,0.3157894736842105,0.3825136612021857,0.5303030303030303,0.35117056856187284,0.4719101123595505,0.6382978723404255,0.36240601503759395,0.4652509652509652,0.6085858585858586,0.42504409171075835,0.5415730337078651,0.808724832214765,332.5,299,-0.2745098039215687,0.6954545454545453,-29.222222222222257,152.99999999999997,-67.00000000000003,-0.12204007285974504,0.604494382022472,-0.06873614190687362,0.19397993311036793,0.22222222222222218,0.41176470588235303,0.19882164153389,1116,564,#2C331E,474
